Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
155 3000.00 885.30 39.031412 60.7095 0.172075 10.6616 0.237994 0 6.81062 0.423485 0.751126 0 0 5.93583 4.69805 0.586561 0.453545 8.55959 0
156 3000.00 880.28 37.901987 61.2361 0.166613 10.3924 0.229823 0 6.56781 0.4285 0.693737 0 0 5.83128 4.75897 0.603559 0.46706 8.62411 0
157 3000.00 875.27 36.834162 61.7542 0.1614 10.1243 0.22212 0 6.32913 0.433382 0.640587 0 0 5.73067 4.81601 0.620554 0.4806 8.68709 0
158 3000.00 870.26 35.823804 62.2632 0.156423 9.85773 0.214847 0 6.09508 0.438142 0.591315 0 0 5.63385 4.86922 0.63753 0.494154 8.74851 0
159 3000.00 865.25 34.867198 62.763 0.151665 9.59301 0.20797 0 5.86607 0.442793 0.545594 0 0 5.54068 4.91868 0.654473 0.507712 8.80836 0
160 3000.00 860.24 33.960982 63.2533 0.147114 9.33048 0.201456 0 5.6424 0.447343 0.503123 0 0 5.45102 4.96449 0.671367 0.52126 8.86662 0
161 3000.00 855.23 33.102088 63.734 0.142756 9.07048 0.19528 0 5.42433 0.451801 0.463634 0 0 5.36471 5.00675 0.688194 0.534785 8.92328 0
162 3000.00 850.22 32.287702 64.2049 0.138579 8.81333 0.189417 0 5.21204 0.456174 0.426881 0 0 5.28161 5.04558 0.704939 0.548274 8.97831 0
163 3000.00 845.21 31.515229 64.6658 0.13457 8.55934 0.183844 0 5.00564 0.460469 0.392646 0 0 5.20159 5.08113 0.721583 0.561712 9.0317 0
164 3000.00 840.20 30.782256 65.1167 0.13072 8.30881 0.178542 0 4.80521 0.464692 0.360728 0 0 5.1245 5.11351 0.738109 0.575088 9.08343 0
165 3000.00 835.19 30.086535 65.5575 0.127017 8.06201 0.173494 0 4.61079 0.468848 0.330952 0 0 5.0502 5.14288 0.754503 0.588386 9.13346 0
166 3000.00 830.18 29.425963 65.9882 0.123454 7.81919 0.168682 0 4.42236 0.472942 0.303157 0 0 4.97854 5.16939 0.770747 0.601594 9.18179 0
167 3000.00 825.16 28.798565 66.4087 0.120022 7.58058 0.164091 0 4.2399 0.47698 0.277199 0 0 4.90939 5.19319 0.786827 0.614701 9.22838 0
168 3000.00 820.15 28.202487 66.8193 0.116715 7.34639 0.159708 0 4.06335 0.480965 0.252951 0 0 4.84262 5.21442 0.802729 0.627693 9.2732 0
169 3000.00 815.14 27.633173 67.2185 0.114656 7.11552 0.156267 0 3.8943 0.484993 0.229997 0 0 4.77681 5.23314 0.818517 0.640625 9.31666 0
170 3000.00 810.13 27.093369 67.6087 0.109665 6.88999 0.154451 0 3.72948 0.488827 0.208778 0 0 4.71486 5.24953 0.834062 0.653388 9.35829 0
171 3000.00 805.12 26.579855 67.9895 0.104803 6.66949 0.152376 0 3.56992 0.492635 0.188962 0 0 4.65493 5.26385 0.849399 0.666012 9.39813 0
172 3000.00 800.11 26.091169 68.3611 0.100062 6.45412 0.150036 0 3.4155 0.496424 0.170465 0 0 4.59689 5.27624 0.864518 0.678486 9.43613 0
173 3000.00 795.10 25.626065 68.7234 0.0955397 6.24389 0.147456 0 3.26629 0.500196 0.153244 0 0 4.54069 5.2868 0.879407 0.6908 9.47227 0
174 3000.00 790.09 25.183828 69.0754 0.0916601 6.0385 0.144772 0 3.12285 0.503946 0.137346 0 0 4.4866 5.29546 0.894036 0.702931 9.50649 0
175 3000.00 785.08 24.762696 69.4183 0.0879625 5.83839 0.141876 0 2.98442 0.507687 0.122581 0 0 4.43417 5.30254 0.908416 0.714886 9.53878 0
176 3000.00 780.07 24.361524 69.7522 0.0844372 5.64359 0.138773 0 2.85087 0.511426 0.108892 0 0 4.38331 5.30816 0.922542 0.726658 9.5691 0
177 3000.00 775.05 23.979235 70.0774 0.0810754 5.45414 0.135469 0 2.72208 0.515168 0.0962243 0 0 4.3339 5.31245 0.936408 0.738243 9.59741 0
178 3000.00 770.04 23.614815 70.394 0.0778685 5.27006 0.131972 0 2.59794 0.518919 0.0845309 0 0 4.28586 5.31552 0.95001 0.749635 9.62368 0
179 3000.00 765.03 23.267306 70.7022 0.0748087 5.09135 0.128291 0 2.47831 0.522686 0.0737668 0 0 4.23909 5.31747 0.963344 0.760831 9.64785 0
180 3000.00 760.02 22.935810 71.0022 0.0718886 4.918 0.124436 0 2.36307 0.526474 0.0638906 0 0 4.19352 5.31842 0.976407 0.771828 9.66988 0
181 3000.00 755.01 22.619479 71.2942 0.0691013 4.75002 0.120417 0 2.25209 0.530291 0.0548639 0 0 4.14905 5.31847 0.989198 0.782622 9.68973 0
182 3000.00 750.00 22.317513 71.5783 0.0664401 4.58736 0.116247 0 2.14526 0.534144 0.046651 0 0 4.1056 5.3177 1.00171 0.793211 9.70734 0
